#{"t_start": 1761653778.1964905, "env_id": "None"}
r,l,t
-2425.4407,63,77.704343
-2379.0752,364,77.725064
-5390.4897,40,77.745394
-953.12146,193,77.819542
-411.58594,45,77.833742
-566.9098,52,77.937876
-4018.5815,31,78.007921
-346.78928,124,78.026961
-3613.9275,313,78.053816
-2184.6118,201,78.053816
-72.14579,41,78.140805
-613.752,59,78.17533
-2050.1138,33,78.252656
-2420.0742,220,78.264603
-213.62886,58,78.294654
-3117.6025,294,78.349802
-278.03656,37,78.366342
-4233.2393,127,78.381872
-8965.975,811,79.877661
-3780.9785,94,79.928118
-1049.9557,31,79.952679
-400.09058,64,79.969158
-86.93886,57,80.066596
-190.19911,44,80.146058
-2493.7488,227,80.265654
-5176.112,583,80.51554
-4048.5496,393,80.581708
-337.93414,36,80.610484
-6148.0894,466,80.687652
-130.41725,70,80.756526
-994.47687,63,80.835423
-3549.7444,344,80.855662
-52.035786,59,80.900083
-2985.7522,72,81.031527
-3839.3074,404,81.10728
-801.14813,32,81.179515
-10080.246,939,81.428747
-808.0008,32,81.519373
-6058.2393,804,81.621279
-7818.526,821,81.652835
-2580.1812,379,81.67721
-624.151,28,81.728243
-5707.1816,126,81.859538
-6006.874,651,83.528785
-5896.3633,476,83.577961
-1990.1118,196,83.625151
-5786.174,441,83.658237
-4010.9866,226,83.68353
-2444.6143,231,83.68353
-5179.2256,34,83.748409
-36.893726,55,83.771433
-810.1936,48,83.790477
-7452.882,87,83.816078
-301.14206,87,83.892151
-28.84252,50,83.914041
-57.52269,56,83.934941
-2373.268,66,83.98694
-66.18417,39,84.015933
-704.95514,43,84.048988
-204.13536,134,84.120291
-4375.6997,54,84.156725
-27.530834,98,84.203992
-1351.6018,35,84.234656
-1484.612,355,84.399966
-108.375656,49,84.499202
-9096.372,971,84.555135
-2413.7878,261,84.58231
-1745.8512,188,84.601029
-4159.8105,34,84.774586
-107.028465,50,84.805697
-6922.506,571,84.832654
-3148.1646,253,84.912245
-124.51739,45,84.927648
-1911.0239,31,84.999747
-2418.656,40,85.081639
-2988.7974,414,85.137401
-63.739845,51,85.236197
-4453.6494,297,85.457639
-88.117294,120,85.475565
-1054.3365,38,85.558613
-486.8637,45,85.578876
-2791.817,318,85.612358
-5052.105,666,85.742299
-2678.1135,424,85.763856
-1721.549,32,85.824192
-239.88733,128,85.887182
-2079.971,382,85.913492
-34.04109,60,85.92679
-147.81557,35,85.988378
-5507.8086,601,86.018205
-77.088936,68,87.550117
-430.91022,83,87.646079
-3468.9863,284,87.674381
-2082.3762,187,87.733688
-201.00998,37,87.750741
-68.81294,44,87.791662
-891.62665,55,87.894693
-4250.6904,443,88.01387
-1311.0032,297,88.028761
-1977.383,236,88.056055
-1483.6812,34,88.113711
-4057.4973,315,88.14396
-2911.2754,76,88.230926
-10858.958,933,88.286908
-5937.046,254,88.312088
-321.5231,47,88.348868
-469.73282,61,88.439912
-1285.4388,361,88.527705
-391.85013,33,88.601478
-2138.562,178,88.673749
-1691.725,315,88.797232
-105.98981,43,88.886776
-3033.2522,289,88.952721
-3859.922,28,89.064577
-4868.762,420,89.11191
-347.10938,47,89.181337
-129.56038,40,89.208084
-450.15073,31,89.2755
-4096.463,361,89.417978
-142.86087,39,89.499822
-2900.7979,485,89.533597
-7928.66,765,89.618287
-58.16025,43,89.642006
-6420.2593,516,91.251542
-11885.72,825,91.303818
-1440.2177,120,91.303818
-1957.4309,314,91.355499
-4789.976,33,91.383739
-719.7562,33,91.383739
-1996.6339,211,91.742205
-2705.524,470,91.85937
-3707.7305,290,91.923595
-7539.916,662,91.980478
-714.74146,35,91.980478
-601.0726,130,92.073637
-71.161644,88,92.144626
-5196.074,548,92.197126
-5060.8613,108,92.243716
-4310.5425,29,92.307234
-2647.639,531,92.388221
-5883.2495,964,92.433783
-2151.187,71,92.470864
-17.605574,61,92.530882
-779.60474,27,92.596729
-475.20953,68,92.609256
-966.76337,29,92.674763
-2843.4583,255,92.694532
-1279.3556,29,92.756828
-2780.1016,259,92.817976
-2943.507,314,92.904015
-2823.6,197,92.951827
-3280.5671,454,93.058153
-2962.7783,28,93.127856
-1143.5223,263,93.271989
-2816.596,79,93.298355
-2026.8407,303,93.32743
-2025.9598,29,93.372639
-8436.152,889,93.390327
-2739.7607,253,93.426448
-1746.0405,38,93.489573
-2003.7566,321,94.919137
-2988.486,89,94.935211
-5949.9,35,94.968507
-487.50726,94,95.012647
